"Date","Close"
"Feb 28, 2023","120.151"
"Mar 31, 2023","123.852"
"Apr 28, 2023","127.013"
"May 31, 2023","118.442"
"Jun 30, 2023","125.617"
"Jul 31, 2023","129.253"
"Aug 31, 2023","123.239"
"Sep 29, 2023","116.302"
"Oct 31, 2023","112.231"
"Nov 30, 2023","124.898"
"Dec 29, 2023","130.442"
"Jan 31, 2024","130.951"
"Feb 29, 2024","134.687"
"Mar 29, 2024","140.224"
"Apr 30, 2024","135.331"
"May 31, 2024","139.784"
"Jun 28, 2024","134.406"
"Jul 31, 2024","136.140"
"Aug 30, 2024","141.438"
"Sep 30, 2024","143.984"
"Oct 31, 2024","135.250"
"Nov 29, 2024","131.498"
"Dec 31, 2024","130.670"
