Date,^125904-USD-STRD
2009-03-27,938.17
2009-03-30,892.46
2009-03-31,932.1
2009-04-01,942.87
2009-04-02,1005.94
2009-04-03,993.11
2009-04-06,985.38
2009-04-07,967.15
2009-04-08,966.72
2009-04-09,985.87
2009-04-14,1004.76
2009-04-15,996.39
2009-04-16,1015.07
2009-04-17,1019.76
2009-04-20,974.42
2009-04-21,978.61
2009-04-22,994.32
2009-04-23,992.37
2009-04-24,1031.59
2009-04-27,1025.68
2009-04-28,1006.32
2009-04-29,1040.63
2009-04-30,1054.75
2009-05-01,1056.02
2009-05-04,1080.21
2009-05-05,1087.73
2009-05-06,1098.91
2009-05-07,1099.26
2009-05-08,1122.69
2009-05-11,1118.28
2009-05-12,1118.14
2009-05-13,1086.17
2009-05-14,1089.67
2009-05-15,1096.33
2009-05-18,1114.86
2009-05-19,1140.22
2009-05-20,1159.66
2009-05-21,1135.58
2009-05-22,1150.66
2009-05-26,1161.73
2009-05-27,1164.81
2009-05-28,1152.8
2009-05-29,1172.0
2009-06-01,1206.91
2009-06-02,1218.06
2009-06-03,1183.71
2009-06-04,1181.26
2009-06-05,1173.4
2009-06-08,1152.93
2009-06-09,1170.54
2009-06-10,1184.68
2009-06-11,1201.05
2009-06-12,1191.59
2009-06-15,1148.12
2009-06-16,1151.56
2009-06-17,1127.0
2009-06-18,1140.64
2009-06-19,1152.78
2009-06-22,1116.83
2009-06-23,1121.52
2009-06-24,1149.73
2009-06-25,1129.94
2009-06-26,1141.82
2009-06-29,1161.05
2009-06-30,1146.11
2009-07-01,1175.12
2009-07-02,1135.7
2009-07-06,1114.56
2009-07-07,1112.52
2009-07-08,1092.46
2009-07-09,1106.53
2009-07-10,1091.87
2009-07-13,1112.06
2009-07-14,1126.38
2009-07-15,1168.82
2009-07-16,1175.87
2009-07-17,1180.11
2009-07-20,1202.67
2009-07-21,1213.91
2009-07-22,1215.85
2009-07-23,1242.94
2009-07-24,1238.2
2009-07-27,1245.8
2009-07-28,1230.79
2009-07-29,1230.93
2009-07-30,1257.92
2009-07-31,1265.14
2009-08-03,1306.23
2009-08-04,1300.58
2009-08-05,1293.21
2009-08-06,1296.93
2009-08-07,1298.73
2009-08-10,1287.9
2009-08-11,1268.17
2009-08-12,1287.73
2009-08-13,1304.64
2009-08-14,1289.0
2009-08-17,1249.39
2009-08-18,1269.12
2009-08-19,1275.59
2009-08-20,1294.79
2009-08-21,1330.73
2009-08-24,1343.06
2009-08-25,1349.62
2009-08-26,1332.94
2009-08-27,1325.72
2009-08-28,1351.88
2009-08-31,1341.54
2009-09-01,1312.7
2009-09-02,1301.24
2009-09-03,1302.93
2009-09-04,1318.04
2009-09-08,1367.1
2009-09-09,1386.15
2009-09-10,1386.27
2009-09-11,1397.82
2009-09-14,1395.32
2009-09-15,1394.42
2009-09-16,1422.83
2009-09-17,1435.59
2009-09-18,1427.17
2009-09-21,1409.51
2009-09-22,1430.09
2009-09-23,1431.63
2009-09-24,1397.22
2009-09-25,1389.81
2009-09-28,1408.71
2009-09-29,1402.34
2009-09-30,1402.67
2009-10-01,1375.01
2009-10-02,1353.35
2009-10-05,1366.85
2009-10-06,1407.58
2009-10-07,1395.92
2009-10-08,1421.73
2009-10-09,1416.97
2009-10-12,1431.46
2009-10-13,1419.07
2009-10-14,1456.3
2009-10-15,1461.62
2009-10-16,1445.61
2009-10-19,1475.06
2009-10-20,1468.15
2009-10-21,1480.19
2009-10-22,1463.63
2009-10-23,1456.75
2009-10-26,1431.75
2009-10-27,1423.58
2009-10-28,1390.41
2009-10-29,1420.19
2009-10-30,1385.57
2009-11-02,1395.99
2009-11-03,1367.23
2009-11-04,1405.54
2009-11-05,1418.89
2009-11-06,1419.8
2009-11-09,1460.89
2009-11-10,1454.54
2009-11-11,1461.49
2009-11-12,1453.2
2009-11-13,1460.28
2009-11-16,1490.26
2009-11-17,1471.27
2009-11-18,1479.66
2009-11-19,1444.89
2009-11-20,1432.32
2009-11-23,1474.45
2009-11-24,1461.39
2009-11-25,1478.41
2009-11-27,1438.64
2009-11-30,1421.77
2009-12-01,1467.82
2009-12-02,1472.72
2009-12-03,1470.95
2009-12-04,1467.65
2009-12-07,1454.73
2009-12-08,1422.83
2009-12-09,1409.28
2009-12-10,1421.46
2009-12-11,1418.99
2009-12-14,1433.63
2009-12-15,1424.75
2009-12-16,1445.24
2009-12-17,1403.77
2009-12-18,1391.14
2009-12-21,1414.49
2009-12-22,1415.55
2009-12-23,1429.9
2009-12-24,1432.49
2009-12-28,1443.08
2009-12-29,1449.51
2009-12-30,1433.1
2009-12-31,1442.12
2010-01-04,1472.39
2010-01-05,1469.78
2010-01-06,1468.27
2010-01-07,1462.09
2010-01-08,1467.88
2010-01-11,1488.98
2010-01-12,1474.43
2010-01-13,1474.04
2010-01-14,1481.42
2010-01-15,1456.69
2010-01-19,1469.86
2010-01-20,1430.26
2010-01-21,1404.12
2010-01-22,1395.81
2010-01-25,1388.83
2010-01-26,1385.84
2010-01-27,1372.13
2010-01-28,1348.83
2010-01-29,1356.25
2010-02-01,1363.86
2010-02-02,1382.05
2010-02-03,1370.43
2010-02-04,1320.89
2010-02-05,1282.53
2010-02-08,1293.92
2010-02-09,1298.87
2010-02-10,1304.37
2010-02-11,1300.15
2010-02-12,1296.82
2010-02-16,1324.18
2010-02-17,1336.82
2010-02-18,1342.1
2010-02-19,1337.23
2010-02-22,1341.37
2010-02-23,1323.42
2010-02-24,1330.36
2010-02-25,1301.0
2010-02-26,1326.55
2010-03-01,1325.34
2010-03-02,1343.89
2010-03-03,1367.5
2010-03-04,1361.04
2010-03-05,1383.02
2010-03-08,1386.61
2010-03-09,1378.7
2010-03-10,1395.1
2010-03-11,1392.65
2010-03-12,1404.95
2010-03-15,1384.96
2010-03-16,1408.63
2010-03-17,1419.21
2010-03-18,1404.33
2010-03-19,1391.4
2010-03-22,1390.96
2010-03-23,1400.23
2010-03-24,1382.73
2010-03-25,1395.59
2010-03-26,1394.79
2010-03-29,1403.86
2010-03-30,1398.78
2010-03-31,1408.54
2010-04-01,1430.36
2010-04-06,1422.84
2010-04-07,1414.59
2010-04-08,1403.56
2010-04-09,1431.4
2010-04-12,1446.86
2010-04-13,1438.81
2010-04-14,1455.16
2010-04-15,1457.81
2010-04-16,1428.94
2010-04-19,1415.46
2010-04-20,1434.11
2010-04-21,1418.39
2010-04-22,1393.16
2010-04-23,1410.13
2010-04-26,1420.11
2010-04-27,1374.88
2010-04-28,1346.99
2010-04-29,1368.81
2010-04-30,1364.89
2010-05-03,1355.65
2010-05-04,1301.9
2010-05-05,1273.03
2010-05-06,1239.11
2010-05-07,1185.63
2010-05-10,1288.36
2010-05-11,1267.46
2010-05-12,1284.02
2010-05-13,1275.7
2010-05-14,1218.35
2010-05-17,1208.47
2010-05-18,1227.93
2010-05-19,1187.91
2010-05-20,1162.07
2010-05-21,1176.77
2010-05-24,1164.05
2010-05-25,1123.71
2010-05-26,1148.13
2010-05-27,1186.46
2010-05-28,1189.09
2010-06-01,1191.45
2010-06-02,1183.16
2010-06-03,1200.38
2010-06-04,1163.1
2010-06-07,1144.32
2010-06-08,1133.62
2010-06-09,1165.11
2010-06-10,1187.88
2010-06-11,1191.48
2010-06-14,1223.97
2010-06-15,1235.43
2010-06-16,1237.67
2010-06-17,1243.61
2010-06-18,1249.07
2010-06-21,1262.23
2010-06-22,1246.0
2010-06-23,1229.65
2010-06-24,1214.64
2010-06-25,1205.18
2010-06-28,1224.13
2010-06-29,1172.63
2010-06-30,1177.03
2010-07-01,1166.84
2010-07-02,1180.1
2010-07-06,1211.43
2010-07-07,1226.42
2010-07-08,1243.7
2010-07-09,1246.76
2010-07-12,1247.44
2010-07-13,1280.09
2010-07-14,1286.07
2010-07-15,1287.69
2010-07-16,1268.64
2010-07-19,1260.61
2010-07-20,1253.61
2010-07-21,1261.41
2010-07-22,1296.49
2010-07-23,1295.09
2010-07-26,1312.72
2010-07-27,1322.89
2010-07-28,1321.27
2010-07-29,1323.22
2010-07-30,1312.82
2010-08-02,1363.99
2010-08-03,1367.86
2010-08-04,1360.42
2010-08-05,1357.45
2010-08-06,1356.96
2010-08-09,1370.9
2010-08-10,1342.97
2010-08-11,1297.25
2010-08-12,1293.68
2010-08-13,1288.33
2010-08-16,1297.02
2010-08-17,1313.91
2010-08-18,1307.58
2010-08-19,1289.48
2010-08-20,1262.95
2010-08-23,1268.27
2010-08-24,1249.49
2010-08-25,1234.55
2010-08-26,1256.25
2010-08-27,1262.32
2010-08-30,1258.75
2010-08-31,1261.72
2010-09-01,1307.47
2010-09-02,1307.96
2010-09-03,1322.82
2010-09-07,1305.67
2010-09-08,1320.63
2010-09-09,1333.72
2010-09-10,1330.37
2010-09-13,1354.03
2010-09-14,1364.9
2010-09-15,1366.16
2010-09-16,1363.29
2010-09-17,1353.83
2010-09-20,1375.59
2010-09-21,1373.89
2010-09-22,1383.03
2010-09-23,1374.41
2010-09-24,1404.46
2010-09-27,1397.9
2010-09-28,1402.62
2010-09-29,1400.69
2010-09-30,1399.18
2010-10-01,1405.72
2010-10-04,1391.39
2010-10-05,1426.27
2010-10-06,1438.62
2010-10-07,1442.82
2010-10-08,1441.66
2010-10-11,1442.68
2010-10-12,1432.57
2010-10-13,1466.22
2010-10-14,1476.19
2010-10-15,1469.56
2010-10-18,1469.48
2010-10-19,1443.0
2010-10-20,1466.58
2010-10-21,1477.76
2010-10-22,1464.93
2010-10-25,1474.35
2010-10-26,1459.97
2010-10-27,1439.74
2010-10-28,1458.35
2010-10-29,1458.64
2010-11-01,1459.82
2010-11-02,1480.79
2010-11-03,1474.03
2010-11-04,1520.64
2010-11-05,1506.46
2010-11-08,1491.71
2010-11-09,1501.36
2010-11-10,1467.92
2010-11-11,1464.99
2010-11-12,1462.03
2010-11-15,1461.97
2010-11-16,1423.25
2010-11-17,1429.06
2010-11-18,1455.89
2010-11-19,1453.01
2010-11-22,1437.48
2010-11-23,1397.26
2010-11-24,1407.23
2010-11-26,1389.89
2010-11-29,1353.55
2010-11-30,1344.75
2010-12-01,1376.47
2010-12-02,1410.38
2010-12-03,1429.29
2010-12-06,1421.31
2010-12-07,1440.45
2010-12-08,1432.21
2010-12-09,1433.0
2010-12-10,1439.36
2010-12-13,1461.58
2010-12-14,1464.75
2010-12-15,1452.46
2010-12-16,1443.21
2010-12-17,1431.82
2010-12-20,1436.46
2010-12-21,1454.44
2010-12-22,1452.11
2010-12-23,1450.62
2010-12-27,1446.23
2010-12-28,1447.18
2010-12-29,1452.05
2010-12-30,1448.93
2010-12-31,1456.83
2011-01-03,1462.05
2011-01-04,1470.55
2011-01-05,1452.15
2011-01-06,1445.31
2011-01-07,1437.36
2011-01-10,1419.97
2011-01-11,1436.68
2011-01-12,1470.56
2011-01-13,1491.73
2011-01-14,1493.19
2011-01-18,1512.24
2011-01-19,1502.83
2011-01-20,1476.25
2011-01-21,1505.41
2011-01-24,1519.79
2011-01-25,1509.13
2011-01-26,1523.97
2011-01-27,1530.37
2011-01-28,1505.48
2011-01-31,1512.87
2011-02-01,1545.11
2011-02-02,1549.69
2011-02-03,1531.54
2011-02-04,1526.82
2011-02-07,1540.58
2011-02-08,1554.25
2011-02-09,1551.17
2011-02-10,1536.58
2011-02-11,1537.43
2011-02-14,1532.61
2011-02-15,1540.91
2011-02-16,1548.43
2011-02-17,1558.14
2011-02-18,1564.5
2011-02-22,1541.04
2011-02-23,1532.36
2011-02-24,1525.91
2011-02-25,1539.81
2011-02-28,1559.61
2011-03-01,1551.43
2011-03-02,1546.57
2011-03-03,1557.97
2011-03-04,1554.11
2011-03-07,1549.88
2011-03-08,1543.16
2011-03-09,1541.43
2011-03-10,1509.95
2011-03-11,1501.42
2011-03-14,1499.79
2011-03-15,1465.05
2011-03-16,1437.47
2011-03-17,1474.8
2011-03-18,1489.92
2011-03-21,1520.9
2011-03-22,1521.11
2011-03-23,1519.31
2011-03-24,1542.19
2011-03-25,1537.52
2011-03-28,1534.62
2011-03-29,1532.49
2011-03-30,1546.83
2011-03-31,1542.53
2011-04-01,1560.73
2011-04-04,1571.44
2011-04-05,1571.86
2011-04-06,1591.08
2011-04-07,1580.52
2011-04-08,1601.76
2011-04-11,1599.95
2011-04-12,1576.9
2011-04-13,1589.25
2011-04-14,1577.24
2011-04-15,1576.99
2011-04-18,1526.7
2011-04-19,1545.79
2011-04-20,1594.25
2011-04-21,1608.25
2011-04-26,1618.9
2011-04-27,1625.96
2011-04-28,1651.01
2011-04-29,1657.04
2011-05-02,1663.84
2011-05-03,1649.41
2011-05-04,1630.26
2011-05-05,1596.26
2011-05-06,1604.82
2011-05-09,1572.59
2011-05-10,1596.68
2011-05-11,1594.45
2011-05-12,1572.45
2011-05-13,1565.59
2011-05-16,1567.15
2011-05-17,1543.69
2011-05-18,1558.22
2011-05-19,1568.32
2011-05-20,1555.36
2011-05-23,1514.16
2011-05-24,1526.26
2011-05-25,1533.93
2011-05-26,1535.91
2011-05-27,1563.91
2011-05-31,1588.34
2011-06-01,1577.62
2011-06-02,1557.36
2011-06-03,1565.1
2011-06-06,1560.38
2011-06-07,1567.06
2011-06-08,1543.15
2011-06-09,1548.78
2011-06-10,1512.38
2011-06-13,1517.7
2011-06-14,1540.1
2011-06-15,1503.98
2011-06-16,1482.05
2011-06-17,1501.74
2011-06-20,1494.74
2011-06-21,1522.79
2011-06-22,1520.46
2011-06-23,1469.68
2011-06-24,1469.57
2011-06-27,1481.91
2011-06-28,1497.45
2011-06-29,1526.29
2011-06-30,1554.63
2011-07-01,1564.27
2011-07-05,1566.4
2011-07-06,1545.01
2011-07-07,1558.07
2011-07-08,1534.5
2011-07-11,1485.26
2011-07-12,1474.81
2011-07-13,1503.38
2011-07-14,1490.6
2011-07-15,1483.55
2011-07-18,1447.56
2011-07-19,1476.35
2011-07-20,1495.99
2011-07-21,1530.88
2011-07-22,1537.94
2011-07-25,1531.07
2011-07-26,1540.45
2011-07-27,1512.35
2011-07-28,1504.1
2011-07-29,1500.68
2011-08-01,1465.33
2011-08-02,1440.33
2011-08-03,1418.78
2011-08-04,1356.57
2011-08-05,1335.35
2011-08-08,1280.96
2011-08-09,1301.18
2011-08-10,1248.72
2011-08-11,1287.98
2011-08-12,1330.21
2011-08-15,1353.53
2011-08-16,1347.95
2011-08-17,1355.74
2011-08-18,1279.5
2011-08-19,1268.17
2011-08-22,1274.77
2011-08-23,1285.78
2011-08-24,1305.16
2011-08-25,1283.79
2011-08-26,1275.82
2011-08-29,1306.51
2011-08-30,1311.29
2011-08-31,1346.72
2011-09-01,1341.35
2011-09-02,1304.81
2011-09-06,1228.0
2011-09-07,1266.32
2011-09-08,1272.6
2011-09-09,1214.36
2011-09-12,1175.27
2011-09-13,1191.78
2011-09-14,1209.1
2011-09-15,1249.51
2011-09-16,1251.35
2011-09-19,1207.97
2011-09-20,1239.79
2011-09-21,1217.07
2011-09-22,1141.32
2011-09-23,1153.15
2011-09-26,1170.94
2011-09-27,1236.81
2011-09-28,1219.85
2011-09-29,1231.91
2011-09-30,1197.08
2011-10-03,1170.58
2011-10-04,1139.2
2011-10-05,1177.2
2011-10-06,1217.78
2011-10-07,1234.79
2011-10-10,1271.03
2011-10-11,1265.9
2011-10-12,1301.38
2011-10-13,1278.98
2011-10-14,1304.84
2011-10-17,1283.89
2011-10-18,1271.43
2011-10-19,1290.23
2011-10-20,1261.42
2011-10-21,1312.1
2011-10-24,1326.79
2011-10-25,1319.63
2011-10-26,1314.65
2011-10-27,1392.71
2011-10-28,1393.8
2011-10-31,1341.11
2011-11-01,1270.82
2011-11-02,1293.81
2011-11-03,1314.26
2011-11-04,1302.58
2011-11-07,1294.94
2011-11-08,1311.43
2011-11-09,1268.17
2011-11-10,1263.41
2011-11-11,1307.28
2011-11-14,1284.51
2011-11-15,1266.62
2011-11-16,1266.83
2011-11-17,1249.26
2011-11-18,1240.48
2011-11-21,1195.89
2011-11-22,1190.53
2011-11-23,1162.38
2011-11-25,1161.15
2011-11-28,1211.67
2011-11-29,1219.43
2011-11-30,1275.98
2011-12-01,1268.5
2011-12-02,1277.03
2011-12-05,1291.13
2011-12-06,1278.71
2011-12-07,1277.07
2011-12-08,1250.44
2011-12-09,1270.23
2011-12-12,1233.46
2011-12-13,1228.48
2011-12-14,1190.94
2011-12-15,1206.61
2011-12-16,1205.91
2011-12-19,1203.66
2011-12-20,1236.22
2011-12-21,1224.21
2011-12-22,1238.94
2011-12-23,1247.09
2011-12-27,1249.83
2011-12-28,1229.59
2011-12-29,1238.57
2011-12-30,1255.54
2012-01-03,1295.3
2012-01-04,1274.26
2012-01-05,1251.73
2012-01-06,1244.7
2012-01-09,1241.26
2012-01-10,1267.49
2012-01-11,1253.08
2012-01-12,1260.49
2012-01-13,1245.86
2012-01-17,1273.07
2012-01-18,1281.82
2012-01-19,1304.58
2012-01-20,1303.37
2012-01-23,1322.57
2012-01-24,1311.71
2012-01-25,1304.68
2012-01-26,1337.86
2012-01-27,1322.2
2012-01-30,1306.05
2012-01-31,1312.83
2012-02-01,1349.49
2012-02-02,1349.24
2012-02-03,1366.92
2012-02-06,1360.76
2012-02-07,1374.37
2012-02-08,1372.94
2012-02-09,1381.48
2012-02-10,1357.32
2012-02-13,1370.3
2012-02-14,1358.53
2012-02-15,1359.62
2012-02-16,1358.31
2012-02-17,1378.65
2012-02-21,1393.43
2012-02-22,1379.25
2012-02-23,1384.62
2012-02-24,1403.29
2012-02-27,1391.89
2012-02-28,1397.11
2012-02-29,1392.16
2012-03-01,1401.74
2012-03-02,1389.04
2012-03-05,1383.58
2012-03-06,1335.39
2012-03-07,1343.73
2012-03-08,1380.13
2012-03-09,1370.86
2012-03-12,1369.62
2012-03-13,1390.44
2012-03-14,1385.52
2012-03-15,1394.02
2012-03-16,1412.06
2012-03-19,1418.01
2012-03-20,1399.7
2012-03-21,1394.99
2012-03-22,1379.03
2012-03-23,1386.86
2012-03-26,1405.96
2012-03-27,1399.14
2012-03-28,1380.83
2012-03-29,1362.25
2012-03-30,1379.74
2012-04-02,1398.74
2012-04-03,1387.02
2012-04-04,1335.89
2012-04-05,1331.98
2012-04-10,1300.68
2012-04-11,1314.16
2012-04-12,1333.91
2012-04-13,1304.5
2012-04-16,1306.93
2012-04-17,1341.28
2012-04-18,1330.46
2012-04-19,1325.97
2012-04-20,1339.57
2012-04-23,1300.36
2012-04-24,1321.53
2012-04-25,1332.5
2012-04-26,1339.22
2012-04-27,1351.4
2012-04-30,1339.22
2012-05-01,1344.36
2012-05-02,1331.26
2012-05-03,1332.19
2012-05-04,1305.37
2012-05-07,1308.06
2012-05-08,1281.19
2012-05-09,1270.82
2012-05-10,1279.75
2012-05-11,1282.48
2012-05-14,1249.24
2012-05-15,1235.11
2012-05-16,1224.6
2012-05-17,1207.43
2012-05-18,1195.29
2012-05-21,1205.73
2012-05-22,1227.8
2012-05-23,1184.89
2012-05-24,1196.99
2012-05-25,1193.33
2012-05-29,1203.66
2012-05-30,1171.78
2012-05-31,1164.81
2012-06-01,1142.64
2012-06-04,1148.8
2012-06-05,1149.34
2012-06-06,1178.9
2012-06-07,1198.08
2012-06-08,1185.64
2012-06-11,1190.28
2012-06-12,1193.7
2012-06-13,1201.19
2012-06-14,1199.47
2012-06-15,1213.25
2012-06-18,1209.7
2012-06-19,1238.73
2012-06-20,1247.73
2012-06-21,1231.5
2012-06-22,1215.68
2012-06-25,1192.23
2012-06-26,1190.5
2012-06-27,1205.59
2012-06-28,1197.09
2012-06-29,1253.98
2012-07-02,1261.5
2012-07-03,1276.64
2012-07-05,1252.15
2012-07-06,1232.8
2012-07-09,1227.25
2012-07-10,1233.17
2012-07-11,1233.18
2012-07-12,1213.66
2012-07-13,1235.62
2012-07-16,1237.4
2012-07-17,1231.53
2012-07-18,1250.54
2012-07-19,1263.64
2012-07-20,1236.51
2012-07-23,1201.37
2012-07-24,1192.41
2012-07-25,1195.39
2012-07-26,1241.81
2012-07-27,1264.61
2012-07-30,1271.69
2012-07-31,1266.9
2012-08-01,1271.19
2012-08-02,1241.74
2012-08-03,1290.76
2012-08-06,1303.75
2012-08-07,1314.12
2012-08-08,1309.58
2012-08-09,1309.78
2012-08-10,1308.33
2012-08-13,1306.77
2012-08-14,1312.29
2012-08-15,1307.13
2012-08-16,1319.68
2012-08-17,1320.1
2012-08-20,1318.4
2012-08-21,1338.08
2012-08-22,1320.38
2012-08-23,1324.85
2012-08-24,1319.63
2012-08-27,1325.61
2012-08-28,1321.66
2012-08-29,1315.55
2012-08-30,1302.49
2012-08-31,1318.96
2012-09-04,1310.24
2012-09-05,1314.62
2012-09-06,1348.71
2012-09-07,1369.23
2012-09-10,1364.42
2012-09-11,1375.42
2012-09-12,1381.27
2012-09-13,1381.09
2012-09-14,1424.48
2012-09-17,1418.7
2012-09-18,1403.93
2012-09-19,1409.95
2012-09-20,1396.14
2012-09-21,1406.6
2012-09-24,1393.49
2012-09-25,1404.03
2012-09-26,1365.51
2012-09-27,1372.19
2012-09-28,1355.94
2012-10-01,1379.65
2012-10-02,1379.07
2012-10-03,1374.36
2012-10-04,1384.48
2012-10-05,1404.47
2012-10-08,1381.22
2012-10-09,1367.35
2012-10-10,1360.65
2012-10-11,1375.64
2012-10-12,1370.96
2012-10-15,1374.62
2012-10-16,1402.13
2012-10-17,1419.29
2012-10-18,1418.45
2012-10-19,1400.93
2012-10-22,1399.47
2012-10-23,1364.95
2012-10-24,1371.43
2012-10-25,1373.57
2012-10-26,1372.38
2012-10-31,1375.42
2012-11-01,1388.82
2012-11-02,1385.28
2012-11-05,1370.37
2012-11-06,1381.81
2012-11-07,1357.36
2012-11-08,1353.21
2012-11-09,1349.42
2012-11-12,1344.95
2012-11-13,1350.79
2012-11-14,1341.25
2012-11-15,1332.31
2012-11-16,1312.01
2012-11-19,1350.22
2012-11-20,1354.21
2012-11-21,1359.63
2012-11-23,1393.16
2012-11-26,1384.08
2012-11-27,1384.78
2012-11-28,1386.65
2012-11-29,1406.41
2012-11-30,1407.37
2012-12-03,1416.11
2012-12-04,1417.77
2012-12-05,1421.23
2012-12-06,1417.1
2012-12-07,1417.41
2012-12-10,1418.29
2012-12-11,1430.13
2012-12-12,1438.96
2012-12-13,1433.16
2012-12-14,1442.38
2012-12-17,1442.14
2012-12-18,1454.71
2012-12-19,1463.88
2012-12-20,1462.81
2012-12-21,1450.01
2012-12-24,1449.81
2012-12-27,1451.96
2012-12-28,1445.84
2012-12-31,1445.76
2013-01-02,1473.83
2013-01-03,1473.58
2013-01-04,1471.35
2013-01-07,1472.1
2013-01-08,1466.21
2013-01-09,1475.77
2013-01-10,1490.93
2013-01-11,1502.4
2013-01-14,1498.0
2013-01-15,1494.82
2013-01-16,1489.91
2013-01-17,1503.72
2013-01-18,1497.15
2013-01-22,1498.46
2013-01-23,1501.38
2013-01-24,1514.71
2013-01-25,1528.21
2013-01-28,1525.94
2013-01-29,1535.23
2013-01-30,1536.2
2013-01-31,1529.99
2013-02-01,1544.41
2013-02-04,1506.35
2013-02-05,1515.95
2013-02-06,1508.86
2013-02-07,1489.07
2013-02-08,1502.79
2013-02-11,1498.0
2013-02-12,1512.21
2013-02-13,1515.39
2013-02-14,1500.72
2013-02-15,1500.5
2013-02-19,1516.88
2013-02-20,1509.63
2013-02-21,1472.08
2013-02-22,1485.61
2013-02-25,1489.16
2013-02-26,1453.35
2013-02-27,1472.2
2013-02-28,1483.18
2013-03-01,1470.22
2013-03-04,1470.06
2013-03-05,1497.46
2013-03-06,1489.92
2013-03-07,1502.05
2013-03-08,1500.33
2013-03-11,1506.29
2013-03-12,1504.71
2013-03-13,1497.45
2013-03-14,1521.93
2013-03-15,1519.26
2013-03-18,1504.77
2013-03-19,1489.78
2013-03-20,1501.73
2013-03-21,1488.53
2013-03-22,1494.7
2013-03-25,1477.41
2013-03-26,1477.25
2013-03-27,1462.32
2013-03-28,1475.46
2013-04-02,1494.08
2013-04-03,1481.01
2013-04-04,1466.47
2013-04-05,1462.94
2013-04-08,1464.71
2013-04-09,1471.28
2013-04-10,1500.01
2013-04-11,1513.27
2013-04-12,1496.59
2013-04-15,1485.24
2013-04-16,1478.88
2013-04-17,1446.16
2013-04-18,1450.43
2013-04-19,1458.02
2013-04-22,1454.63
2013-04-23,1488.42
2013-04-24,1496.94
2013-04-25,1509.26
2013-04-26,1506.26
2013-04-29,1522.55
2013-04-30,1529.22
2013-05-01,1531.05
2013-05-02,1522.42
2013-05-03,1543.63
2013-05-06,1536.43
2013-05-07,1543.6
2013-05-08,1563.87
2013-05-09,1554.66
2013-05-10,1546.28
2013-05-13,1544.81
2013-05-14,1550.6
2013-05-15,1547.69
2013-05-16,1553.28
2013-05-17,1546.1
2013-05-20,1555.13
2013-05-21,1558.39
2013-05-22,1562.08
2013-05-23,1532.01
2013-05-24,1532.05
2013-05-28,1547.25
2013-05-29,1531.67
2013-05-30,1547.44
2013-05-31,1522.27
2013-06-03,1518.72
2013-06-04,1528.5
2013-06-05,1507.39
2013-06-06,1502.18
2013-06-07,1524.45
2013-06-10,1520.58
2013-06-11,1512.32
2013-06-12,1513.58
2013-06-13,1508.35
2013-06-14,1515.43
2013-06-17,1527.48
2013-06-18,1531.26
2013-06-19,1528.99
2013-06-20,1458.39
2013-06-21,1437.55
2013-06-24,1409.47
2013-06-25,1427.68
2013-06-26,1444.21
2013-06-27,1453.48
2013-06-28,1445.83
2013-07-01,1466.36
2013-07-02,1460.04
2013-07-03,1444.46
2013-07-05,1443.03
2013-07-08,1466.89
2013-07-09,1469.01
2013-07-10,1479.06
2013-07-11,1508.71
2013-07-12,1508.29
2013-07-15,1515.09
2013-07-16,1513.98
2013-07-17,1517.83
2013-07-18,1530.88
2013-07-19,1536.86
2013-07-22,1545.49
2013-07-23,1544.01
2013-07-24,1554.97
2013-07-25,1547.27
2013-07-26,1546.91
2013-07-29,1546.37
2013-07-30,1547.23
2013-07-31,1551.48
2013-08-01,1564.19
2013-08-02,1573.95
2013-08-05,1571.37
2013-08-06,1573.41
2013-08-07,1570.63
2013-08-08,1585.08
2013-08-09,1590.48
2013-08-12,1584.68
2013-08-13,1586.89
2013-08-14,1594.13
2013-08-15,1576.22
2013-08-16,1590.79
2013-08-19,1584.18
2013-08-20,1580.22
2013-08-21,1565.39
2013-08-22,1576.9
2013-08-23,1589.93
2013-08-26,1585.66
2013-08-27,1560.19
2013-08-28,1548.96
2013-08-29,1546.4
2013-08-30,1527.71
2013-09-03,1545.99
2013-09-04,1553.96
2013-09-05,1555.96
2013-09-06,1568.32
2013-09-09,1577.64
2013-09-10,1599.31
2013-09-11,1609.5
2013-09-12,1609.85
2013-09-13,1607.62
2013-09-16,1629.05
2013-09-17,1620.89
2013-09-18,1628.1
2013-09-19,1661.41
2013-09-20,1652.71
2013-09-23,1642.45
2013-09-24,1644.98
2013-09-25,1645.83
2013-09-26,1643.02
2013-09-27,1645.86
2013-09-30,1636.1
2013-10-01,1646.66
2013-10-02,1643.36
2013-10-03,1640.76
2013-10-04,1639.08
2013-10-07,1632.4
2013-10-08,1622.87
2013-10-09,1604.28
2013-10-10,1631.85
2013-10-11,1643.92
2013-10-14,1649.84
2013-10-15,1653.45
2013-10-16,1656.22
2013-10-17,1679.58
2013-10-18,1696.6
2013-10-21,1699.66
2013-10-22,1720.3
2013-10-23,1710.67
2013-10-24,1720.97
2013-10-25,1718.69
2013-10-28,1715.09
2013-10-29,1719.35
2013-10-30,1719.77
2013-10-31,1705.04
2013-11-01,1687.15
2013-11-04,1695.79
2013-11-05,1688.27
2013-11-06,1701.43
2013-11-07,1683.42
2013-11-08,1676.99
2013-11-11,1688.57
2013-11-12,1682.58
2013-11-13,1668.93
2013-11-14,1689.46
2013-11-15,1694.93
2013-11-18,1710.38
2013-11-19,1699.07
